m_t_3,jts3,v3,q3,acceleration
-0.23326,37.68442018618006,25.698,88.71391296386719,-203.18725099601485
-0.23326,37.68442018618006,25.698,88.71391296386719,0.0
-0.23968,37.68442018618006,24.852,89.53651428222656,-148.6035482171101
-0.23968,39.11992128481288,24.852,89.53651428222656,0.0
-0.2461,39.18567140688319,24.276,90.31723022460938,-113.5199054000784
-0.2461,39.18567140688319,24.276,90.31723022460938,0.0
-0.2354,38.56653078188319,22.788,91.07460021972656,-302.6235509457085
-0.2354,38.56653078188319,22.788,91.07460021972656,0.0
-0.24717,40.051348286766,23.088,91.78459167480467,58.62810240375445
-0.24717,40.051348286766,23.088,91.78459167480467,0.0
-0.22791,40.051348286766,20.814,92.46986389160156,-468.576138471028
-0.22791,37.63510377993006,20.814,92.46986389160156,0.0
-0.24931,39.88150270571131,20.376,93.16818237304688,-88.37772397094479
-0.24931,39.88150270571131,20.376,93.16818237304688,0.0
-0.23219,37.936449605125375,18.888,93.7786102294922,-282.94352538507127
-0.23219,37.936449605125375,18.888,93.7786102294922,0.0
-0.24824,38.54461916078944,18.558,94.39590454101562,-65.05026611472118
-0.24824,38.54461916078944,18.558,94.39590454101562,0.0
-0.24931,40.01298769106288,17.214000000000002,95.00015258789062,-267.1968190855054
-0.24931,40.01298769106288,17.214000000000002,95.00015258789062,0.0
-0.24182,38.56653078188319,16.392,95.537109375,-159.42591155935077
-0.24182,38.56653078188319,16.392,95.537109375,0.0
-0.25038,38.56653078188319,15.264,96.06170654296876,-222.88085358624855
-0.25038,38.61036928285975,15.264,96.06170654296876,0.0
-0.2568,38.73639162172694,13.728,96.54991149902344,-312.5127161749743
-0.2568,38.73639162172694,13.728,96.54991149902344,0.0
-0.22898,38.52270753969569,12.738,96.98524475097656,-195.15079834419663
-0.22898,38.52270753969569,12.738,96.98524475097656,0.0
-0.23968,38.31450136293788,11.724,97.39036560058594,-201.6706443914334
-0.23968,38.31450136293788,11.724,97.39036560058594,0.0
-0.25466,38.4953180133285,11.586,97.78106689453124,-28.961175236097077
-0.25466,38.4953180133285,11.586,97.78106689453124,0.0
-0.26429,38.82953127016444,10.902,98.1353759765625,-134.27561837454274
-0.26429,38.82953127016444,10.902,98.1353759765625,0.0
-0.25573,38.714464741844125,9.636,98.45260620117188,-246.3514302393566
-0.25573,38.714464741844125,9.636,98.45260620117188,0.0
-0.25038,39.06512697328944,8.154,98.73756408691406,-287.4321179208969
-0.25038,39.06512697328944,8.154,98.73756408691406,0.0
-0.24931,37.99672182192225,7.086,98.9875030517578,-212.9611166500407
-0.24931,37.99672182192225,7.086,98.9875030517578,0.0
-0.2600099999999999,37.76660402407069,6.834,99.2168426513672,-47.11160964666458
-0.2600099999999999,37.76660402407069,6.834,99.2168426513672,0.0
-0.26643,38.64872987856288,5.489999999999999,99.41940307617188,-260.3137710633563
-0.26643,38.64872987856288,5.489999999999999,99.41940307617188,0.0
-0.27071,39.14731081118006,4.338,99.58763122558594,-226.816302421724
-0.27071,39.14731081118006,4.338,99.58763122558594,0.0
-0.26322,38.19945009340663,3.018,99.7174072265625,-252.67993874429465
