timestamp,m_t_5,jts5,v5,q5,time_seconds,velocity
13:15:58.259343,-0.0064899999999999,-3.327329923476052,-36.396,-47.30918884277344,67.75487,0.0
13:15:58.264098,-0.0064899999999999,-3.327329923476052,-36.396,-47.30918884277344,67.759625,0.0
13:15:58.269097,-0.0064899999999999,-3.327329923476052,-36.396,-47.30918884277344,67.764624,0.0
13:15:58.274082,-0.0064899999999999,-3.327329923476052,-36.396,-47.30918884277344,67.769609,0.0
13:15:58.279436,-0.0064899999999999,-3.327329923476052,-36.396,-47.30918884277344,67.774963,0.0
13:15:58.284983,-0.0059,-3.316923429335427,-36.24,-48.48609924316406,67.78051,-212.1706148168603
13:15:58.289295,-0.0059,-3.316923429335427,-36.24,-48.48609924316406,67.784822,0.0
13:15:58.294512,-0.0059,-3.316923429335427,-36.24,-48.48609924316406,67.790039,0.0
13:15:58.299548,-0.0059,-3.316923429335427,-36.24,-48.48609924316406,67.795075,0.0
13:15:58.304423,-0.0059,-3.316923429335427,-36.24,-48.48609924316406,67.79995,0.0
13:15:58.309431,-0.0059,-3.316923429335427,-36.24,-48.48609924316406,67.804958,0.0
13:15:58.314424,-0.0059,-3.316923429335427,-36.24,-48.48609924316406,67.809951,0.0
13:15:58.319431,-0.00354,-3.535337735976052,-36.372,-49.669189453125,67.814958,-236.28723985609594
13:15:58.324435,-0.00354,-3.535337735976052,-36.372,-49.669189453125,67.819962,0.0
13:15:58.329368,-0.00354,-3.535337735976052,-36.372,-49.669189453125,67.824895,0.0
13:15:58.334386,-0.00354,-3.535337735976052,-36.372,-49.669189453125,67.829913,0.0
13:15:58.339503,-0.00354,-3.535337735976052,-36.372,-49.669189453125,67.83503,0.0
13:15:58.344404,-0.00354,-3.535337735976052,-36.372,-49.669189453125,67.839931,0.0
13:15:58.350116,-0.0059,-3.493711759413552,-36.324,-50.84266662597656,67.845643,-205.44068152204954
13:15:58.354272,-0.0059,-3.493711759413552,-36.324,-50.84266662597656,67.849799,0.0
13:15:58.359404,-0.0059,-3.493711759413552,-36.324,-50.84266662597656,67.854931,0.0
13:15:58.364422,-0.0059,-3.493711759413552,-36.324,-50.84266662597656,67.859949,0.0
13:15:58.369409,-0.0059,-3.493711759413552,-36.324,-50.84266662597656,67.864936,0.0
13:15:58.374373,-0.0059,-3.493711759413552,-36.324,-50.84266662597656,67.8699,0.0
13:15:58.379381,-0.0059,-3.493711759413552,-36.324,-50.84266662597656,67.874908,0.0
13:15:58.384420,-0.0059,-3.576933194960427,-36.126000000000005,-52.032623291015625,67.879947,-236.14936793806265
13:15:58.389397,-0.0059,-3.576933194960427,-36.126000000000005,-52.032623291015625,67.884924,0.0
13:15:58.394354,-0.0059,-3.576933194960427,-36.126000000000005,-52.032623291015625,67.889881,0.0
13:15:58.399396,-0.0059,-3.576933194960427,-36.126000000000005,-52.032623291015625,67.894923,0.0
13:15:58.404286,-0.0059,-3.576933194960427,-36.126000000000005,-52.032623291015625,67.899813,0.0
13:15:58.409283,-0.0059,-3.576933194960427,-36.126000000000005,-52.032623291015625,67.90481,0.0
13:15:58.414279,-0.0059,-3.576933194960427,-36.126000000000005,-52.032623291015625,67.909806,0.0
13:15:58.419311,-0.0011799999999999,-3.712126066054177,-36.222,-53.22601318359375,67.914838,-237.16015353301722
13:15:58.424352,-0.0011799999999999,-3.712126066054177,-36.222,-53.22601318359375,67.919879,0.0
