m_t_5,jts5,v5,q5,velocity
0.01652,1.799867342148948,30.234,21.79893493652344,194.68954241966463
0.01652,1.799867342148948,30.234,21.79893493652344,0.0
0.0177,1.799867342148948,29.766,22.7801513671875,192.47085732916685
0.0177,1.924684236680198,29.766,22.7801513671875,0.0
0.01652,1.935090730820823,29.85,23.76548767089844,197.97795935522183
0.01652,1.935090730820823,29.85,23.76548767089844,0.0
0.0200599999999999,2.049470613633323,29.88,24.711685180664062,175.51428487583655
0.0200599999999999,2.049470613633323,29.88,24.711685180664062,0.0
0.01652,2.111879060898948,30.204,25.6915283203125,187.42217667338093
0.01652,2.111879060898948,30.204,25.6915283203125,0.0
0.01652,2.059877107773948,30.162000000000003,26.65145874023437,162.7276521311903
0.01652,2.059877107773948,30.162000000000003,26.65145874023437,0.0
0.0118,2.288667390977073,29.94,27.66082763671875,201.22984379672985
0.0118,2.288667390977073,29.94,27.66082763671875,0.0
0.01416,2.236665437852073,29.79,28.642730712890625,195.0155066875573
0.01416,2.236665437852073,29.79,28.642730712890625,0.0
0.0129799999999999,2.288667390977073,29.976000000000003,29.61982727050781,195.928726211584
0.0129799999999999,2.288667390977073,29.976000000000003,29.61982727050781,0.0
0.01416,2.288667390977073,29.988,30.62713623046875,211.75298716857583
0.01416,2.288667390977073,29.988,30.62713623046875,0.0
0.0135699999999999,2.455079744492698,30.072,31.56578063964844,182.0489544568856
0.0135699999999999,2.455079744492698,30.072,31.56578063964844,0.0
0.01121,2.527864168320823,30.42,32.592315673828125,205.2659536452064
0.01121,2.527864168320823,30.42,32.592315673828125,0.0
0.00826,2.777467439805198,30.036,33.58314514160156,191.27982003348356
0.00826,2.777467439805198,30.036,33.58314514160156,0.0
0.01062,2.631868074570823,29.934,34.558868408203125,201.34611361980632
0.01062,2.631868074570823,29.934,34.558868408203125,0.0
0.01062,2.850282381211448,29.88,35.53459167480469,205.7185887837927
0.01062,2.850282381211448,29.88,35.53459167480469,0.0
0.0094399999999999,2.871064851914573,30.228,36.52267456054688,186.114689346806
0.0094399999999999,2.871064851914573,30.228,36.52267456054688,0.0
0.01062,2.871064851914573,30.102,37.50663757324219,201.87997798427187
0.01062,2.871064851914573,30.102,37.50663757324219,0.0
0.0059,2.871064851914573,30.198000000000004,38.52561950683594,202.29937137060023
0.0059,3.110292146836448,30.198000000000004,38.52561950683594,0.0
0.00708,2.975068758164573,29.856,39.50958251953125,206.67150025106267
0.00708,2.975068758164573,29.856,39.50958251953125,0.0
0.0059,3.068666170273948,29.946,40.49766540527344,206.92835303501425
0.0059,3.068666170273948,29.946,40.49766540527344,0.0
0.00767,3.151887605820823,29.988,41.4678955078125,194.279155494408
0.00767,3.151887605820823,29.988,41.4678955078125,0.0
0.0059,3.183076570664573,30.024,42.44087219238281,195.06348928835484
0.0059,3.183076570664573,30.024,42.44087219238281,0.0
0.00354,3.214265535508323,30.378,43.42689514160156,186.28810678608568
