timestamp,m_t_1,jts1,v1,q1,time_seconds,acceleration
13:05:36.904069,0.18849,0.5210549630110748,13.302,3.025360107421875,0.594972,0.0
13:05:36.909083,0.18849,0.5210549630110748,13.302,3.025360107421875,0.599986,0.0
13:05:36.914090,0.19215,-0.0009176932389252,14.345999999999998,3.476142883300781,0.604993,208.50808867585422
13:05:36.919062,0.19215,-0.0009176932389252,14.345999999999998,3.476142883300781,0.609965,0.0
13:05:36.924066,0.19215,-0.0009176932389252,14.345999999999998,3.476142883300781,0.614969,0.0
13:05:36.929083,0.19215,-0.0009176932389252,14.345999999999998,3.476142883300781,0.619986,0.0
13:05:36.934070,0.19215,-0.0009176932389252,14.345999999999998,3.476142883300781,0.624973,0.0
13:05:36.939115,0.19215,-0.0009176932389252,14.345999999999998,3.476142883300781,0.630018,0.0
13:05:36.944577,0.17934,-0.0009176932389252,15.3,3.963661193847656,0.63548,174.66129622848567
13:05:36.949295,0.17934,-0.0009176932389252,15.3,3.963661193847656,0.640198,0.0
13:05:36.954113,0.17934,-0.0009176932389252,15.3,3.963661193847656,0.645016,0.0
13:05:36.959094,0.17934,-0.0009176932389252,15.3,3.963661193847656,0.649997,0.0
13:05:36.964062,0.17934,-0.0009176932389252,15.3,3.963661193847656,0.654965,0.0
13:05:36.969193,0.17934,-0.0009176932389252,15.3,3.963661193847656,0.660096,0.0
13:05:36.974053,0.17934,-0.0009176932389252,15.3,3.963661193847656,0.664956,0.0
13:05:36.979069,0.19215,-0.0661032401139252,16.242,4.488258361816406,0.669972,187.7990430622002
13:05:36.984056,0.19215,-0.0661032401139252,16.242,4.488258361816406,0.674959,0.0
13:05:36.989060,0.19215,-0.0661032401139252,16.242,4.488258361816406,0.679963,0.0
13:05:36.994104,0.19215,-0.0661032401139252,16.242,4.488258361816406,0.685007,0.0
13:05:36.999060,0.19215,-0.0661032401139252,16.242,4.488258361816406,0.689963,0.0
13:05:37.004069,0.19215,-0.0661032401139252,16.242,4.488258361816406,0.694972,0.0
13:05:37.009211,0.19215,-0.0661032401139252,16.242,4.488258361816406,0.700114,0.0
13:05:37.014057,0.17934,0.1295754708235748,17.16,5.027275085449219,0.70496,189.43458522492696
13:05:37.019061,0.17934,0.1295754708235748,17.16,5.027275085449219,0.709964,0.0
13:05:37.024084,0.17934,0.1295754708235748,17.16,5.027275085449219,0.714987,0.0
13:05:37.029071,0.17934,0.1295754708235748,17.16,5.027275085449219,0.719974,0.0
13:05:37.034104,0.17934,0.1295754708235748,17.16,5.027275085449219,0.725007,0.0
13:05:37.039435,0.17934,0.1295754708235748,17.16,5.027275085449219,0.730338,0.0
13:05:37.044336,0.19581,-0.2944967948014252,18.24,5.6050872802734375,0.735239,220.36319118547502
13:05:37.049351,0.19581,-0.2944967948014252,18.24,5.6050872802734375,0.740254,0.0
13:05:37.054448,0.19581,-0.2944967948014252,18.24,5.6050872802734375,0.745351,0.0
13:05:37.059121,0.19581,-0.2944967948014252,18.24,5.6050872802734375,0.750024,0.0
13:05:37.064066,0.19581,-0.2944967948014252,18.24,5.6050872802734375,0.754969,0.0
13:05:37.069223,0.19581,-0.2944967948014252,18.24,5.6050872802734375,0.760126,0.0
13:05:37.074065,0.19581,-0.2944967948014252,18.24,5.6050872802734375,0.764968,0.0
13:05:37.079057,0.19581,-0.1314108573014252,19.086,6.227874755859375,0.76996,169.47115384615398
13:05:37.084071,0.19581,-0.1314108573014252,19.086,6.227874755859375,0.774974,0.0
13:05:37.089064,0.19581,-0.1314108573014252,19.086,6.227874755859375,0.779967,0.0
13:05:37.094072,0.19581,-0.1314108573014252,19.086,6.227874755859375,0.784975,0.0
13:05:37.099106,0.19581,-0.1314108573014252,19.086,6.227874755859375,0.790009,0.0
13:05:37.104064,0.19581,-0.1314108573014252,19.086,6.227874755859375,0.794967,0.0
13:05:37.109162,0.20496,-0.0986960135514252,20.166000000000004,6.868858337402344,0.800065,211.84778344448713
13:05:37.114057,0.20496,-0.0986960135514252,20.166000000000004,6.868858337402344,0.80496,0.0
13:05:37.119037,0.20496,-0.0986960135514252,20.166000000000004,6.868858337402344,0.80994,0.0
13:05:37.124089,0.20496,-0.0986960135514252,20.166000000000004,6.868858337402344,0.814992,0.0
