m_t_2,jts2,v2,q2,acceleration
0.10614,3.699358491088327,14.327999999999998,3.5228347778320312,190.1451645880192
0.10614,3.699358491088327,14.327999999999998,3.5228347778320312,0.0
0.17019,3.699358491088327,15.12,4.013442993164063,153.78640776699095
0.17019,-0.4688543995366729,15.12,4.013442993164063,0.0
0.13359,1.144670991088327,16.26,4.5380401611328125,221.70361726954624
0.13359,1.144670991088327,16.26,4.5380401611328125,0.0
0.09699,7.060686616088328,17.628,5.078773498535156,242.20963172804565
0.09699,7.060686616088328,17.628,5.078773498535156,0.0
0.04392,9.010393647338327,18.342,5.6744384765625,144.71017430077006
0.04392,9.010393647338327,18.342,5.6744384765625,0.0
0.09333,9.481096772338327,19.008000000000003,6.271820068359375,133.36003203844547
0.09333,9.481096772338327,19.008000000000003,6.271820068359375,0.0
0.09516,9.144915131713327,20.214,6.889457702636719,240.5745062836595
0.09516,9.144915131713327,20.214,6.889457702636719,0.0
0.10797,6.791887787963328,21.096,7.552757263183594,176.6473062287196
0.10797,6.791887787963328,21.096,7.552757263183594,0.0
0.09882,8.674212006713327,22.14,8.250045776367188,208.54974031162803
0.09882,8.674212006713327,22.14,8.250045776367188,0.0
0.06039,12.707903412963327,23.334000000000003,9.007072448730469,236.62306777645736
0.06039,12.707903412963327,23.334000000000003,9.007072448730469,0.0
0.02928,16.338274506713326,24.03,9.76032257080078,139.47895791583295
0.02928,16.338274506713326,24.03,9.76032257080078,0.0
0.03477,17.884661225463326,25.23,10.55683135986328,238.61602704315197
0.03477,17.884661225463326,25.23,10.55683135986328,0.0
0.04209,14.926653412963327,25.83,11.41204833984375,120.00000000000212
0.04209,14.926653412963327,25.83,11.41204833984375,0.0
0.03843,17.750139741088326,27.168,12.248039245605469,261.17509271911064
0.03843,17.750139741088326,27.168,12.248039245605469,0.0
0.03843,16.002337006713326,27.906,13.158531188964844,144.394443357468
0.03843,16.002337006713326,27.906,13.158531188964844,0.0
-0.02196,25.07802060046333,29.01,14.081039428710938,215.3306026916287
-0.02196,25.07802060046333,29.01,14.081039428710938,0.0
-0.00183,23.33021786608833,29.064,15.031700134277342,10.789210789210168
-0.00183,23.33021786608833,29.064,15.031700134277342,0.0
-0.09516,31.80092099108833,29.898000000000003,15.95558166503906,159.40366972476744
-0.09516,31.80092099108833,29.898000000000003,15.95558166503906,0.0
-0.0366,31.80092099108833,29.364,16.908645629882812,-90.06577837746599
-0.0366,27.36390927233833,29.364,16.908645629882812,0.0
-0.0915,32.674944428588326,30.222,17.852439880371094,171.6686674669849
-0.0915,32.674944428588326,30.222,17.852439880371094,0.0
-0.0366,30.12025692858833,29.706,18.78490447998047,-81.65849026744813
