m_t_3,jts3,v3,q3,velocity
-0.42907,38.99389894594569,-22.626,91.03683471679688,-145.4734192869498
-0.42907,38.99389894594569,-22.626,91.03683471679688,0.0
-0.44833,39.22401674379725,-24.384,90.26641845703124,-159.8042438841901
-0.44833,39.22401674379725,-24.384,90.26641845703124,0.0
-0.42907,39.284288960594125,-25.368,89.44450378417969,-163.66281817037913
-0.42907,39.284288960594125,-25.368,89.44450378417969,0.0
-0.45689,39.245928364891,-24.96,88.63151550292969,-164.839473083966
-0.45689,39.245928364891,-24.96,88.63151550292969,0.0
-0.43121,38.588457661766,-27.21,87.7642822265625,-174.1082666868199
-0.43121,38.588457661766,-27.21,87.7642822265625,0.0
-0.44619,39.02128847231288,-27.624,86.84005737304688,-187.014337012478
-0.44619,39.02128847231288,-27.624,86.84005737304688,0.0
-0.43228,38.19945009340663,-29.868,85.9515380859375,-187.64926866089667
-0.43228,38.19945009340663,-29.868,85.9515380859375,0.0
-0.45154,38.87335451235194,-29.406,85.02662658691406,-183.95216766578244
-0.45154,38.87335451235194,-29.406,85.02662658691406,0.0
-0.41195,37.84330995668788,-30.012,84.04060363769531,-195.872655784408
-0.41195,37.84330995668788,-30.012,84.04060363769531,0.0
-0.43014,38.32545717348475,-29.346000000000004,83.05252075195312,-206.36651748999432
-0.43014,38.32545717348475,-29.346000000000004,83.05252075195312,0.0
-0.42479,37.67894228090663,-29.712000000000003,82.09190368652344,-167.12196684581545
-0.42479,37.67894228090663,-29.712000000000003,82.09190368652344,0.0
-0.43014,38.36929567446131,-29.982,81.15325927734375,-188.48281308829965
-0.43014,38.36929567446131,-29.982,81.15325927734375,0.0
-0.41516,37.63510377993006,-30.672,80.12741088867188,-223.2046102419525
-0.41516,37.63510377993006,-30.672,80.12741088867188,0.0
-0.43228,38.36381776918788,-30.341999999999995,79.17572021484375,-190.4905271873664
-0.43228,38.36381776918788,-30.341999999999995,79.17572021484375,0.0
-0.42907,37.54196413149256,-29.85,78.22471618652344,-186.36175354111265
-0.42907,37.54196413149256,-29.85,78.22471618652344,0.0
-0.4173,37.67346437563319,-29.958,77.22427368164062,-200.0885009765668
-0.4173,37.67346437563319,-29.958,77.22427368164062,0.0
-0.41837,37.18582399477381,-29.952,76.25198364257812,-191.50877271272407
-0.41837,37.18582399477381,-29.952,76.25198364257812,0.0
